user_id,item_id,rating,ATMOSPHERE,BUILDING,BUILDING_ELEVATOR,BUILDING_HALL,DECOR,ENTARTAINMENT,ENTARTAINMENT_CASINO,ENTARTAINMENT_SHOPPING,ENTARTAINMENT_SPA,EXPERIENCE,EXPERIENCE_CHECKIN,EXPERIENCE_COMPANY,EXPERIENCE_COMPLAINTS,EXPERIENCE_OCCASION,EXPERIENCE_RESERVATION,FLIGHT,FOOD_DRINKS,FOOD_FOOD,FOOD_FOOD_DESERT,FOOD_RESTAURANT,GENERAL,HOTEL,INTERNET,LOCATION,MONEY,PARKING,ROOM_BATHROOM,ROOM_BED,ROOM_CLEANLINESS,ROOM_EQUIPMENT,ROOM_INTERIOR,ROOM_OVERALL,ROOM_SMOKE,SERVICE,SERVICE_FRONT_DESK,SERVICE_MANAGEMENT,SERVICE_SECURITY,SERVICE_WAITER,SERVISE_MAID,SPORT_GYM,SPORT_POOL,TAXI
fmGOXks5XjqhPzCnefYd4Q,iU2xL-h56_yPtfB42cH75Q,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
KyXlD7i48mYYjRC-BFYVxw,iU2xL-h56_yPtfB42cH75Q,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,-1,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
WfTcjOyVH8t01E9TL-Fk_w,iU2xL-h56_yPtfB42cH75Q,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,-1,1,NULL,NULL,NULL,1,0,-1,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
WFs7wNFMnCMu9KepJIIVuQ,i0Y3L91iwCB8acBBqdh9Uw,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,-1,NULL,0,1,NULL,1,NULL,0,0,NULL,NULL,-1,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
zT7jQ9_aZ9zCsXVHuNvmeQ,i0Y3L91iwCB8acBBqdh9Uw,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,1,-1,0,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL
HZ3ItZ23xZHqjUjRIdPi7Q,i0Y3L91iwCB8acBBqdh9Uw,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-1,-1,1,-1,NULL,NULL,NULL,1,NULL,NULL,-1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f5oHNTCE7uqwEhC82jTDwQ,i0Y3L91iwCB8acBBqdh9Uw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9GlPdCzNp8WsAyiOxmf2Qg,i0Y3L91iwCB8acBBqdh9Uw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
-dESb2jAPYgG9yK6QE8H2A,i0Y3L91iwCB8acBBqdh9Uw,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e93prk8-sIjudwKKz27_Sw,i0Y3L91iwCB8acBBqdh9Uw,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,1,NULL,NULL,NULL,-1,NULL,NULL,-1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
7IWNzfnDVs16lcQaoOk4lg,i0Y3L91iwCB8acBBqdh9Uw,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,-1,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
rzDdV9IAK7U-oQXInkCuAA,i0Y3L91iwCB8acBBqdh9Uw,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,-1,-1,NULL,NULL,0,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
KucBnMrhalzxnD9AWrxwYQ,i0Y3L91iwCB8acBBqdh9Uw,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
pTbArU2Ffy3o-pehmQvlng,i0Y3L91iwCB8acBBqdh9Uw,2,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0,-1,-1,NULL,NULL,NULL,1,0,1,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,NULL,-1,NULL,NULL,NULL
4syyQ5wJW3BYZn7U3uPS1Q,UeIiEB5_XxB90nHJrgqfww,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,1,-1,NULL,NULL,-1,NULL,-1,1,NULL,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4K3dpPgn1B9QwzhIZTsJ8A,UeIiEB5_XxB90nHJrgqfww,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YXw9OtiPB14lTWVTRwOUNg,UeIiEB5_XxB90nHJrgqfww,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,-1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
lGrDfsaWl9IDUcEeUWyn6A,UeIiEB5_XxB90nHJrgqfww,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,1,NULL,1,0,NULL,NULL,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Iq4beW4vsrvYk2lqKpimtQ,UeIiEB5_XxB90nHJrgqfww,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0EQNAAU76vqPUVDdwhxBjw,UeIiEB5_XxB90nHJrgqfww,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL
xMYScnFdKQ2yUhowv8wV9Q,Rp-8n4-lCwyXRdTnFpTwWA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,0,1,NULL,-1,NULL,1,1,NULL,0,NULL,0,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
UCQNrwN4_hHHTWYa8cqe_Q,Rp-8n4-lCwyXRdTnFpTwWA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,1,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
SRoOaUcLSHRfQs02fdmqiA,Rp-8n4-lCwyXRdTnFpTwWA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jdeNI5TTTuM6mj3HTgstRA,Rp-8n4-lCwyXRdTnFpTwWA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GeQDyKvs3iKtWLAgtm6o6A,wsuQUTVXmYjQ0kgHEzId1g,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
l3V8zKCutNU6y3VNVeLLjA,wsuQUTVXmYjQ0kgHEzId1g,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,1,1,1,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
_1OTipGDKze-M0XaYh-kXQ,wsuQUTVXmYjQ0kgHEzId1g,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,NULL,0,NULL,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
VhI6xyylcAxi0wOy2HOX3w,wsuQUTVXmYjQ0kgHEzId1g,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bD6MnZIIc1IlcjFzkKvd4g,wsuQUTVXmYjQ0kgHEzId1g,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
G-FyatjCEmspIGts2MTN0A,wsuQUTVXmYjQ0kgHEzId1g,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NxncBQ96XP6NSzkE3Z17VQ,wsuQUTVXmYjQ0kgHEzId1g,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
gZh20k4pHAzOgFZECcEhfw,wsuQUTVXmYjQ0kgHEzId1g,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
pMIwNPYx49RkNf7_cQ4QUQ,R5Lz6OiNzaKdDt41MfMOog,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,-1,0,NULL,NULL,-1,NULL,1,NULL,-1,0,NULL,-1,NULL,NULL,NULL,0,NULL,NULL,0,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sALB8-F04S9VcZMF_GkGUA,R5Lz6OiNzaKdDt41MfMOog,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
gC9JZOzHYxJd8IxUlzoqtw,50cJrzHLMDQiazc-w0V2gA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Gm4Ggknklln3qt3HZwZujA,50cJrzHLMDQiazc-w0V2gA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
kbJNDcsBE-U_GiOY43hwwQ,o0W63qXx172aCiGf-CCWyA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
_PzSNcfrCjeBxSLXRoMmgQ,o0W63qXx172aCiGf-CCWyA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
O14gmi3Qpstz1lQS0nLpLA,o0W63qXx172aCiGf-CCWyA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,-1,NULL,NULL,0,0,0,NULL,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL
sv-zCjEl7X-NV6MUPI6r3Q,o0W63qXx172aCiGf-CCWyA,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
OtR8DhaDCNBLpjodF8BBtw,o0W63qXx172aCiGf-CCWyA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,1,NULL,-1,1,NULL,NULL,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL
2cQ15sr8GcBUZJj1uSEaSA,o0W63qXx172aCiGf-CCWyA,5,NULL,0,0,NULL,NULL,1,NULL,0,NULL,1,NULL,NULL,NULL,0,0,1,NULL,1,NULL,1,1,0,NULL,0,0,NULL,-1,0,NULL,0,0,0,NULL,1,NULL,NULL,NULL,NULL,1,NULL,0,NULL
_roSZRszLaEVvADgGvNCRQ,o0W63qXx172aCiGf-CCWyA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
FbdB9KXyuvT8rC_zmqRSuQ,o0W63qXx172aCiGf-CCWyA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,1,NULL,1,1,NULL,NULL,NULL,1,1,NULL,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1,NULL
2rlBbFPHyZjXSFSE8r551w,BO41AXSq4utrICj0uEpn-A,3,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,0,1,NULL,0,1,NULL,0,NULL,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e00xcMoKKpAluDaDoi-oeA,BO41AXSq4utrICj0uEpn-A,4,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
s525gwTFivpuSl1mrGtg_A,BO41AXSq4utrICj0uEpn-A,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,1,-1,1,NULL,-1,NULL,NULL,0,NULL,0,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
ZubK3U5PlTWy4VIQG_Wpzg,BO41AXSq4utrICj0uEpn-A,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1wiyZrlkKVAecv2EOzDA1w,BO41AXSq4utrICj0uEpn-A,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sALB8-F04S9VcZMF_GkGUA,BO41AXSq4utrICj0uEpn-A,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,-1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,-1,NULL,-1,-1,-1,NULL,NULL,NULL,1,NULL,NULL
DOOhXudu5_Ee8gz14HTWvA,BO41AXSq4utrICj0uEpn-A,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-1,1,NULL,-1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
rziiAcLtiUzwK2HGvyNeSg,BO41AXSq4utrICj0uEpn-A,3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M0Q1fgg2juByq8eFmgs1Rw,Bj7URMaXTuJpkM1muJ4GDQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
jSCx_Y7v1JpM5e9gU3Y0Kg,Bj7URMaXTuJpkM1muJ4GDQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TMK2ZTPp3_9Ts-hqq40Twg,Bj7URMaXTuJpkM1muJ4GDQ,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
VVd1JAwN0fdEEADU4cXJag,BlEJLTv1jrM58EYJZ8VXow,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,-1,NULL,NULL,1,1,1,NULL,1,NULL,1,-1,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL
HWVi5gk58dlZF_2gegoZHw,BlEJLTv1jrM58EYJZ8VXow,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,-1,NULL,0,NULL,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F9T6m1YdRFreyKDufcyoOQ,BlEJLTv1jrM58EYJZ8VXow,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,1,-1,NULL,1,NULL,NULL,1,0,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
k2wWg5aOsWtUHZoKU_mB2Q,BlEJLTv1jrM58EYJZ8VXow,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
-JlJf9qe79b07GB24-h6jA,BlEJLTv1jrM58EYJZ8VXow,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
rp-L-GH4KxN-2DhqWXY1OA,BlEJLTv1jrM58EYJZ8VXow,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4211Rm1nTh1vLw8xJcHO3w,BlEJLTv1jrM58EYJZ8VXow,5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
W9ycN18Pb8wcn4H_HPiKlA,8b2bs341g8W4IwyA7c7iqw,3,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
_UntjFaTK8MCx7EfBVtSAg,8b2bs341g8W4IwyA7c7iqw,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL
MWjF-59mIgLLKCxqacI-nw,8b2bs341g8W4IwyA7c7iqw,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,-1,NULL,NULL,0,1,-1,-1,NULL,NULL,-1,NULL,1,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL
1lyTr0o7H_JcQShFI1UmsQ,AyvkngCu82YwFjtzH3bokQ,3,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,-1,1,NULL,NULL,NULL,1,NULL,1,1,1,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MvrDvzGQqJxeoGFdYZSq3w,AyvkngCu82YwFjtzH3bokQ,1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,0,NULL,0,0,NULL,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
